Ising: E=0.1933, m=-0.160;  Heat bath: E=0.2648, T = 0.979; E_tot=0.214∓0.023
Ising: E=0.1895, m=-0.223;  Heat bath: E=0.2660, T = 0.985; E_tot=0.213∓0.023
Ising: E=0.1941, m=-0.330;  Heat bath: E=0.2617, T = 0.964; E_tot=0.213∓0.023
Ising: E=0.1897, m=-0.130;  Heat bath: E=0.2631, T = 0.971; E_tot=0.211∓0.023
Ising: E=0.1920, m=-0.389;  Heat bath: E=0.2598, T = 0.955; E_tot=0.211∓0.023
Ising: E=0.1897, m=-0.361;  Heat bath: E=0.2627, T = 0.969; E_tot=0.211∓0.023
Ising: E=0.1927, m=-0.050;  Heat bath: E=0.2588, T = 0.951; E_tot=0.211∓0.023
Ising: E=0.1839, m=-0.184;  Heat bath: E=0.2652, T = 0.981; E_tot=0.210∓0.023
Ising: E=0.1823, m=-0.301;  Heat bath: E=0.2642, T = 0.976; E_tot=0.209∓0.023
Ising: E=0.1835, m=-0.204;  Heat bath: E=0.2642, T = 0.976; E_tot=0.209∓0.023
Ising: E=0.1774, m=-0.381;  Heat bath: E=0.2661, T = 0.986; E_tot=0.208∓0.023
Ising: E=0.1875, m=-0.303;  Heat bath: E=0.2592, T = 0.952; E_tot=0.208∓0.023
Ising: E=0.1827, m=-0.419;  Heat bath: E=0.2605, T = 0.958; E_tot=0.207∓0.023
Ising: E=0.1810, m=-0.314;  Heat bath: E=0.2607, T = 0.959; E_tot=0.206∓0.023
Ising: E=0.1754, m=-0.397;  Heat bath: E=0.2626, T = 0.968; E_tot=0.205∓0.023
Ising: E=0.1827, m=-0.365;  Heat bath: E=0.2568, T = 0.941; E_tot=0.205∓0.023
Ising: E=0.1795, m=-0.224;  Heat bath: E=0.2599, T = 0.956; E_tot=0.205∓0.023
Ising: E=0.1777, m=-0.251;  Heat bath: E=0.2610, T = 0.961; E_tot=0.205∓0.023
Ising: E=0.1785, m=-0.370;  Heat bath: E=0.2585, T = 0.949; E_tot=0.204∓0.023
Ising: E=0.1680, m=-0.446;  Heat bath: E=0.2669, T = 0.990; E_tot=0.204∓0.023
